港电视,#genre#
星空影院,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=xkyy
星空体育1,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=sports
星空体育2,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=sports2
澳亚卫视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=ayws
探索频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=tspd
国家地理,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=gjdl
NHK电视,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=nhk
AXN频道,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=axn
CNN,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cnn
法国TV5Monde,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=tv5
俄罗斯TV,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=els
HBO,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=hbo
CINEMAX,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=cinemax
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
MTV音乐,http://cdn.chxjon.cn/iptv/QQ582185381/gzyx.php?id=mtv
韩国KBS 01,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=1
韩国KBS 02,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=2
韩国KBS 03,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=24
韩国KBS 04,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=drama
韩国KBS 05,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=joy
韩国KBS 06,http://cdn.chxjon.cn/iptv/QQ582185381/kbs.php?id=kids

星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
香港卫视,rtmp://zhibo.hkstv.tv/livestream/mutfysrq
TVBS欢乐,rtmp://59.124.75.156:1935/sat/tv421
TVBS欢乐,rtmp://59.124.75.156:1935/sat/tv422
星空体育,rtmp://58.200.131.2:1935/livetv/starsports
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
卫视音乐,rtmp://58.200.131.2:1935/livetv/channelv
有线18,rtmp://59.124.75.156/sat/hk042
视,rtmp://59.124.75.156/sat/tv071
视,rtmp://59.124.75.156:1935/sat/tv072
中视,rtmp://59.124.75.156/sat/tv091
华视,rtmp://59.124.75.156:1935/sat/tv111
华视,rtmp://59.124.75.156:1935/sat/tv112
华视,rtmp://59.124.75.156/sat/tv111
民视,rtmp://59.124.75.156:1935/sat/tv051
民视,rtmp://59.124.75.156:1935/sat/tv052
民视,rtmp://59.124.75.156/sat/tv051
TVBS欢乐,rtmp://59.124.75.156/sat/tv421
东森超视,rtmp://59.124.75.156:1935/sat/tv771
东森超视,rtmp://59.124.75.156/sat/tv771
东森超视,rtmp://59.124.75.156:1935/sat/tv772
纬来育乐,rtmp://59.124.75.156/sat/tv701
纬来育乐,rtmp://59.124.75.156:1935/sat/tv701
纬来日本,rtmp://59.124.75.156/sat/tv521
纬来日本,rtmp://59.124.75.156:1935/sat/tv521
纬来体育,rtmp://59.124.75.156:1935/sat/tv722
纬来体育,rtmp://59.124.75.156/sat/tv721
纬来体育,rtmp://59.124.75.156:1935/sat/tv721
探索频道,rtmp://58.200.131.2:1935/livetv/discovery
国家地理,rtmp://58.200.131.2:1935/livetv/natlgeo
MOMO综合,rtmp://59.124.75.156/sat/tv761
FOX 480,rtmp://59.124.75.156/sat/us091
ABC 480,rtmp://59.124.75.156/sat/us101

无线新闻,mitv://198.255.74.56:41196/602fedf400096ec079fa380cc1a8fdbe
无线新闻,mitv://198.255.74.56:41196/602fed74000e4d8079f8454bb3576dfc
有线新闻,mitv://198.255.74.56:41196/602fedef0000059b79fa221c723e419c
有线新闻,mitv://198.255.74.56:41196/602fedfb0003598079fa51d6150c3471
中视新闻,mitv://198.255.74.56:41196/602fede9000ac93179fa0d6d25eb843d
民视新闻,mitv://198.255.74.56:41196/602fede90008239479fa0cc08537422f
台视新闻,mitv://198.255.74.56:41196/602fede9000620bc79fa0c3c7dc9e08d
年代新闻,mitv://198.255.74.56:41196/602fede30005061879f9f483fc5de491
非凡新闻,mitv://198.255.74.56:41196/602fede30004182e79f9f446345894ef
壹电视新闻,mitv://198.255.74.56:41196/602feddd0007412e79f9dda6af5b90b0
三立inews,mitv://198.255.74.56:41196/602fedcb000b98dc79f998720223e32f
三立新闻,mitv://198.255.74.56:41196/602feddd0001270e79f9dc162874c3fc
寰宇新闻,mitv://198.255.74.56:41196/602fedcc0001a5af79f999cea86390a1
东森新闻,mitv://198.255.74.56:41196/602fedfa000dfaab79fa50a6a148e602
TVBS新闻,mitv://198.255.74.56:41196/602fed7a0000192b79f859191911fd67

中视典,mitv://198.255.74.56:41196/602fede9000c7d4279fa0ddd790111eb
中视,mitv://198.255.74.56:41196/602fede9000ba5a379fa0da5225a9874
东森超市,mitv://198.255.74.56:41196/602fed7400067f0f79f8434c8d376cb7
公视,mitv://198.255.74.56:41196/602fede90009e93f79fa0d34aab3e0fb
民视台湾台,mitv://198.255.74.56:41196/602fede90009158d79fa0cfdc2e29c21
民视第一台,mitv://198.255.74.56:41196/602feddd0002101879f9dc51724732e2
民视第一台,mitv://198.255.74.56:41196/602fed7a0008152279f85b247145c016
民视,mitv://198.255.74.56:41196/602fede90007335579fa0c822a1ccb8e
台视,mitv://198.255.74.56:41196/602fede900065cdc79fa0c4b724818fc
华视,mitv://198.255.74.56:41196/602fede30005e20f79f9f4bca653e3e3
纬来育乐台,mitv://198.255.74.56:41196/602fede300033fae79f9f40ff3f66c11
纬来综合台,mitv://198.255.74.56:41196/602fede300025bc479f9f3d569d87da9
纬来电影台,mitv://198.255.74.56:41196/602fede300016ef479f9f398e3e7cb8b
纬来体育台,mitv://198.255.74.56:41196/602fede30000915e79f9f35f49507469
纬来戏剧台,mitv://198.255.74.56:41196/602fede2000f006479f9f329eb68e3ed
纬来日本台,mitv://198.255.74.56:41196/602fede2000e280879f9f2f2e34ec1c1
爱尔达综合,mitv://198.255.74.56:41196/602fedfb00060f2779fa5287e061f740
爱尔达娱乐,mitv://198.255.74.56:41196/602fedfb0005232279fa524bb093fa5f
东森新闻台,mitv://198.255.74.56:41196/602fede2000d50d079f9f2bbb444676e
东森财经新闻台,mitv://198.255.74.56:41196/602fede2000c749d79f9f2825b55c847
东森电影台,mitv://198.255.74.56:41196/602fede2000ba14779f9f24c283e764d
东森洋片台,mitv://198.255.74.56:41196/602fede2000b5c0b79f9f23b09179e4d
东森综合台,mitv://198.255.74.56:41196/602feddd000aad3879f9de86b0546206
东森戏剧台,mitv://198.255.74.56:41196/602feddd0009cd8479f9de4d45c3ec69
东森幼幼台,mitv://198.255.74.56:41196/602feddd0008f35779f9de15259e160d
壹电视综合台,mitv://198.255.74.56:41196/602feddd00081bed79f9ddde54acf2bb
三立台湾台,mitv://198.255.74.56:41196/602feddd0000d80779f9dc0124f215d0
三立都会台,mitv://198.255.74.56:41196/602fedd7000b986d79f9c7526f8d0a8e
三立综合台,mitv://198.255.74.56:41196/602fedd7000aad4079f9c716edf668ba
三立戏剧,mitv://198.255.74.56:41196/602fedd70009c26b79f9c6daa099bfd8
中天综合台,mitv://198.255.74.56:41196/602fedd70008029c79f9c6674a785703
中天亚洲台,mitv://198.255.74.56:41196/602fedd70007302b79f9c631b7cb6bc6
中天亚洲台,mitv://198.255.74.56:41196/602fedfb00006b4b79fa5116ddeaa0b7
中天娱乐台,mitv://198.255.74.56:41196/602fedd700063d2379f9c5f383df951d
八大第一台,mitv://198.255.74.56:41196/602fedd7000562e179f9c5bba3171fde
八大戏剧台,mitv://198.255.74.56:41196/602fedd700046fa479f9c57da1d106d2
八大娱乐台,mitv://198.255.74.56:41196/602fedd70003993f79f9c5462cd02e1e
八大综合台,mitv://198.255.74.56:41196/602fedd70002c38e79f9c50f99375ac9
TVBS新闻台,mitv://198.255.74.56:41196/602fedd70001ec0579f9c4d8abc2d638
TVBS欢乐台,mitv://198.255.74.56:41196/602fedd70001a13279f9c4c5af8ddeb2
TVBS,mitv://198.255.74.56:41196/602fedd20008090e79f9b2e121140cfd
TVBS,mitv://198.255.74.56:41196/602fedfb0004387479fa520f4bb250df
靖洋卡通台,mitv://198.255.74.56:41196/602fedd20007331279f9b2aa1469bc8c
靖天卡通台,mitv://198.255.74.56:41196/602fedd2000652e479f9b2711de8c605
靖天电影台,mitv://198.255.74.56:41196/602fedd2000568be79f9b2359cc8cfb4
靖天映画,mitv://198.255.74.56:41196/602fedd200048a6979f9b1fc386d931a
靖天映画,mitv://198.255.74.56:41196/602fed7a0002095079f859987f28baca
靖天国际,mitv://198.255.74.56:41196/602fedd20003b1e179f9b1c41c231f35
靖天育乐台,mitv://198.255.74.56:41196/602fedd20002de4979f9b18e8a104a91
靖天日本台,mitv://198.255.74.56:41196/602fedd2000209be79f9b158abfc2bf2
靖天资讯台,mitv://198.255.74.56:41196/602fedcc0004453379f99a7aeb11fc8a
靖洋戏剧台,mitv://198.255.74.56:41196/602fedd200012f1f79f9b12078766488
壹电视电影台,mitv://198.255.74.56:41196/602fedd20000527879f9b0e723a64e64
EYETV旅遊台,mitv://198.255.74.56:41196/602fedd1000ec0f179f9b0b1d0f04e33
EYETV戏剧台,mitv://198.255.74.56:41196/602fedd1000ded3379f9b07bf0a609ad
阿裏郎电视台,mitv://198.255.74.56:41196/602fedd1000daf5279f9b06b48661938
JET综合台,mitv://198.255.74.56:41196/602fedcc00036d1c79f99a43684d9b0c
寰宇HD综合,mitv://198.255.74.56:41196/602fedcc000288af79f99a08546c851e
台视财经台,mitv://198.255.74.56:41196/602fedcc0000c20479f99994f63a62f6
爱尔达综合,mitv://198.255.74.56:41196/602fedcb000e354d79f9991de60909bd
爱尔达影剧,mitv://198.255.74.56:41196/602fedcb000d556c79f998e4ec5de4af
爱尔达体育1,mitv://198.255.74.56:41196/602fedcb000c797579f998ac0e885004
国兴卫视,mitv://198.255.74.56:41196/602fedcb000abbdb79f9983ac220c3cb
台湾戏剧,mitv://198.255.74.56:41196/602fedcb0009e37079f998026464456c
博斯运动一台,mitv://198.255.74.56:41196/602fedcb0009a34c79f997f298f75a88
博斯运动二台,mitv://198.255.74.56:41196/602fedc6000da87879f98571c53e4cc2
博斯运动二台,mitv://198.255.74.56:41196/602fedc6000cbe7e79f9853525574933
博斯网球台,mitv://198.255.74.56:41196/602fedc6000be34e79f984fda1f9e268
博斯无限台,mitv://198.255.74.56:41196/602fedc6000b0cac79f984c6063efac0
博斯高球1台,mitv://198.255.74.56:41196/602fedc6000a325279f9848e6dd252d1
FOXSPORTS,mitv://198.255.74.56:41196/602fedc60009538279f9845517a69cb6
FOXSPORTS 3,mitv://198.255.74.56:41196/602fedc600085dd479f98416168fcd0a
MOMO亲子台,mitv://198.255.74.56:41196/602fedc60007821779f983de449d1962
GoodTV2,mitv://198.255.74.56:41196/602fedc60006a11779f983a5663d7c0b
大爱一台,mitv://198.255.74.56:41196/602fedc60005c5c479f9836c67cb42ef
BBC动画台,mitv://198.255.74.56:41196/602fedc60004e28179f983322b5ca739
亚洲旅游台,mitv://198.255.74.56:41196/602fedc60004030f79f982f9745cb36d
美食星球,mitv://198.255.74.56:41196/602fedc60003ad9579f982e3c88cd11b
ChinaMovie,mitv://198.255.74.56:41196/602fedc100074a2379f970482cbe3292
卫视电影台,mitv://198.255.74.56:41196/602fedc1000673ab79f97011a9288d96
卫视中文台,mitv://198.255.74.56:41196/602fedc10004bdd479f96fa1caaa3277
卫视西片,mitv://198.255.74.56:41196/602fedc10003ee4779f96f6cce048445
LSTime电影台,mitv://198.255.74.56:41196/602fedc10003134a79f96f348888a3c7
天映 经典,mitv://198.255.74.56:41196/602fedc100015d3679f96ec451338230
好莱坞电影台,mitv://198.255.74.56:41196/602fedc10000871c79f96e8d7ae69f27
CinemaWorld,mitv://198.255.74.56:41196/602fedc0000ee2f179f96e5271d29cde
美亚电影台,mitv://198.255.74.56:41196/602fedc0000dfb8579f96e16cab1e51e
星卫HD电影,mitv://198.255.74.56:41196/602fedc0000d1bf479f96ddd873f4664
星卫娱乐,mitv://198.255.74.56:41196/602fedc0000cd9b479f96dcc20b72a3

J2,mitv://198.255.74.56:41196/602fedf4000a656879fa384be71fdc50
J2,mitv://198.255.74.56:41196/602fed750000c5b479f845bdea465bea
翡翠台,mitv://198.255.74.56:41196/602fedf4000925c079fa37fa8f7a5539
翡翠台,mitv://198.255.74.56:41196/602fed74000f2b2379f84584f82e0abd
香港开电视,mitv://198.255.74.56:41196/602fedef000a180579fa24b0eccb828a
明珠台,mitv://198.255.74.56:41196/602fedef000938f479fa24775f042408
港台电视31,mitv://198.255.74.56:41196/602fed8000015b1b79f870db5806b8fc
港台电视32,mitv://198.255.74.56:41196/602fedef0008594a79fa243d02b87858
ViuTV,mitv://198.255.74.56:41196/602fedef0007672879fa23ffae0ce961
ViuTV six,mitv://198.255.74.56:41196/602fedef00067d8379fa23c3a3dd6c6f
无线财经,mitv://198.255.74.56:41196/602fedef00058c3279fa23867ed5338e
香港开电视,mitv://198.255.74.56:41196/602fed7a0008f91479f85b5e7ae01ba4
星空卫视,mitv://198.255.74.56:41196/602fedef00048b3a79fa234446c21e93
凤凰中文,mitv://198.255.74.56:41196/602fed7a0007398e79f85aec53801c62
凤凰中文,mitv://198.255.74.56:41196/602fedef0002ab3479fa22c960dec8c3
凤凰资讯,mitv://198.255.74.56:41196/602fed7a0006516879f85ab061642ac4
凤凰资讯,mitv://198.255.74.56:41196/602fedef0001c99279fa228f73cde6ac
凤凰香港,mitv://198.255.74.56:41196/602fedef0000e96a79fa2256bff21956
凤凰香港,mitv://198.255.74.56:41196/602fed7a0005737a79f85a77fa9263fd
有线电影台,mitv://198.255.74.56:41196/602fed7400084a5e79f843c185978a32
有线电影台,mitv://198.255.74.56:41196/602fedee000ee97679fa22035bf8704f
TVB经典台,mitv://198.255.74.56:41196/602fed74000ae18179f8446b3975a359
TVB星河频道,mitv://198.255.74.56:41196/602fed74000c8fc579f844d91eb8f804
TVB华丽台,mitv://198.255.74.56:41196/602fed74000bb76679f844a268cf9423
有线体育台,mitv://198.255.74.56:41196/602fed74000a0b8a79f844344adb392b
Sport Plus1,mitv://198.255.74.56:41196/602fed740009294e79f843fb4ec1df88
卫视卡式台,mitv://198.255.74.56:41196/602fed740007589479f84384bbd55de6
Thrill电影台,mitv://198.255.74.56:41196/602fed74000637c179f8433adc8d8a94

WarnerTV,mitv://198.255.74.56:41196/602fedfb00023e4179fa518d7433c740
WarnerTV,mitv://198.255.74.56:41196/602feda9000850af79f912cba7e5256c
CINEMAX,mitv://198.255.74.56:41196/602fedba0008ab6479f9554a1ea29573
HBOHD,mitv://198.255.74.56:41196/602fedbb0001617979f9575537e51cff
HBOHits,mitv://198.255.74.56:41196/602fedbb0000828f79f9571cbb07604d
HBOSignature,mitv://198.255.74.56:41196/602fedba000ee36f79f956e284e32594
FXHD,mitv://198.255.74.56:41196/602fedba000e067679f956a9c8dc5b0a
FXHD,mitv://198.255.74.56:41196/602fedba000d26bb79f956701b8e7579
FOXMOVIES,mitv://198.255.74.56:41196/602fedba000c420979f956357cb6c4b9
FOX家庭影院,mitv://198.255.74.56:41196/602fedba000b5f0c79f955fb8f62eef5
FOXCRIME,mitv://198.255.74.56:41196/602fedba000a7ac979f955c1251dd7ec
FOXNEWS,mitv://198.255.74.56:41196/602fedba0009950679f955865f88d797

J2,P2p://198.255.74.56:41196/602fedf4000a656879fa384be71fdc50
J2,P2p://198.255.74.56:41196/602fed750000c5b479f845bdea465bea
无线新闻,p5p://0198.02686.cc:16871/5d1a69dc000d64b611be7bef5757286e
无线新闻,P2p://198.255.74.56:41196/602fedf400096ec079fa380cc1a8fdbe
无线新闻,P2p://198.255.74.56:41196/602fed74000e4d8079f8454bb3576dfc
翡翠,p5p://0198.02686.cc:16871/5f378d9b0003c2e4417a53bb22d95282
翡翠,P2p://198.255.74.56:41196/602fedf4000925c079fa37fa8f7a5539
翡翠,P2p://198.255.74.56:41196/602fed74000f2b2379f84584f82e0abd
香港开电视,P2p://198.255.74.56:41196/602fedef000a180579fa24b0eccb828a
明珠,P2p://198.255.74.56:41196/602fedef000938f479fa24775f042408
港电视31,P2p://198.255.74.56:41196/602fed8000015b1b79f870db5806b8fc
港电视32,P2p://198.255.74.56:41196/602fedef0008594a79fa243d02b87858
ViuTV,P2p://198.255.74.56:41196/602fedef0007672879fa23ffae0ce961
ViuTV six,P2p://198.255.74.56:41196/602fedef00067d8379fa23c3a3dd6c6f
无线财经,P2p://198.255.74.56:41196/602fedef00058c3279fa23867ed5338e
香港开电视,P2p://198.255.74.56:41196/602fed7a0008f91479f85b5e7ae01ba4
星空卫视,P2p://198.255.74.56:41196/602fedef00048b3a79fa234446c21e93
澳门莲花,P2p://198.255.74.56:41196/602fedef0003934979fa23049821f735
澳门莲花,P2p://198.255.74.56:41196/602fed7a00012daa79f8595ff74754e3
凤凰中文,P2p://198.255.74.56:41196/602fed7a0007398e79f85aec53801c62
凤凰中文,P2p://198.255.74.56:41196/602fedef0002ab3479fa22c960dec8c3
凤凰资讯,P2p://198.255.74.56:41196/602fed7a0006516879f85ab061642ac4
凤凰资讯,P2p://198.255.74.56:41196/602fedef0001c99279fa228f73cde6ac
凤凰香港,P2p://198.255.74.56:41196/602fedef0000e96a79fa2256bff21956
凤凰香港,P2p://198.255.74.56:41196/602fed7a0005737a79f85a77fa9263fd
有线新闻,http://player.ggiptv.com:13164/v/hkcxw.m3u8
有线新闻,P2p://198.255.74.56:41196/602fedef0000059b79fa221c723e419c
有线新闻,P2p://198.255.74.56:41196/602fedfb0003598079fa51d6150c3471
有线电影,P2p://198.255.74.56:41196/602fed7400084a5e79f843c185978a32
有线电影,P2p://198.255.74.56:41196/602fedee000ee97679fa22035bf8704f
now新闻,p5p://0198.02686.cc:16871/5e565c070000cb6f2d78cad5c040fa7b
TVB经典,P2p://198.255.74.56:41196/602fed74000ae18179f8446b3975a359
TVB星河频道,p5p://0198.02686.cc:16871/5d1a69940005adb211bd60b57a4af31b
TVB星河频道,P2p://198.255.74.56:41196/602fed74000c8fc579f844d91eb8f804
TVB华丽,P2p://198.255.74.56:41196/602fed74000bb76679f844a268cf9423
有线体育,P2p://198.255.74.56:41196/602fed74000a0b8a79f844344adb392b
Sport Plus1,P2p://198.255.74.56:41196/602fed740009294e79f843fb4ec1df88
卫视卡式,p5p://0198.02686.cc:16871/5f48bada00043d2824039410317b1853
卫视卡式,P2p://198.255.74.56:41196/602fed740007589479f84384bbd55de6
Thrill惊悚电影,P2p://198.255.74.56:41196/602fed74000637c179f8433adc8d8a94
中视经典,P2p://198.255.74.56:41196/602fede9000c7d4279fa0ddd790111eb
中视,P2p://198.255.74.56:41196/602fede9000ba5a379fa0da5225a9874
中视新闻,P2p://198.255.74.56:41196/602fede9000ac93179fa0d6d25eb843d
东森超市,P2p://198.255.74.56:41196/602fed7400067f0f79f8434c8d376cb7
公视,P2p://198.255.74.56:41196/602fede90009e93f79fa0d34aab3e0fb
民视湾,P2p://198.255.74.56:41196/602fede90009158d79fa0cfdc2e29c21
民视新闻,P2p://198.255.74.56:41196/602fede90008239479fa0cc08537422f
民视第一,P2p://198.255.74.56:41196/602feddd0002101879f9dc51724732e2
民视第一,P2p://198.255.74.56:41196/602fed7a0008152279f85b247145c016
民视,P2p://198.255.74.56:41196/602fede90007335579fa0c822a1ccb8e
视,P2p://198.255.74.56:41196/602fede900065cdc79fa0c4b724818fc
视新闻,P2p://198.255.74.56:41196/602fede9000620bc79fa0c3c7dc9e08d
华视,P2p://198.255.74.56:41196/602fede30005e20f79f9f4bca653e3e3
年代新闻,P2p://198.255.74.56:41196/602fede30005061879f9f483fc5de491
非凡新闻,P2p://198.255.74.56:41196/602fede30004182e79f9f446345894ef
纬来育乐,P2p://198.255.74.56:41196/602fede300033fae79f9f40ff3f66c11
纬来综合,P2p://198.255.74.56:41196/602fede300025bc479f9f3d569d87da9
纬来电影,P2p://198.255.74.56:41196/602fede300016ef479f9f398e3e7cb8b
纬来体育,P2p://198.255.74.56:41196/602fede30000915e79f9f35f49507469
纬来戏剧,P2p://198.255.74.56:41196/602fede2000f006479f9f329eb68e3ed
纬来日本,P2p://198.255.74.56:41196/602fede2000e280879f9f2f2e34ec1c1
爱尔达综合,P2p://198.255.74.56:41196/602fedfb00060f2779fa5287e061f740
爱尔达娱乐,P2p://198.255.74.56:41196/602fedfb0005232279fa524bb093fa5f
东森新闻,P2p://198.255.74.56:41196/602fede2000d50d079f9f2bbb444676e
东森新闻,P2p://198.255.74.56:41196/602fedfa000dfaab79fa50a6a148e602
东森财经新闻,P2p://198.255.74.56:41196/602fede2000c749d79f9f2825b55c847
东森电影,P2p://198.255.74.56:41196/602fede2000ba14779f9f24c283e764d
东森洋片,P2p://198.255.74.56:41196/602fede2000b5c0b79f9f23b09179e4d
东森综合,P2p://198.255.74.56:41196/602feddd000aad3879f9de86b0546206
东森戏剧,P2p://198.255.74.56:41196/602feddd0009cd8479f9de4d45c3ec69
东森幼幼,P2p://198.255.74.56:41196/602feddd0008f35779f9de15259e160d
壹电视综合,P2p://198.255.74.56:41196/602feddd00081bed79f9ddde54acf2bb
壹电视新闻,P2p://198.255.74.56:41196/602feddd0007412e79f9dda6af5b90b0
龙华动画,P2p://198.255.74.56:41196/602feddd00065d4a79f9dd6b91ea998b
龙华洋片,P2p://198.255.74.56:41196/602feddd00057bd879f9dd3209e8fcbf
龙华影剧,P2p://198.255.74.56:41196/602feddd0004a20479f9dcfad99c791a
龙华影剧,P2p://198.255.74.56:41196/602fed7a000057ba79f85929328828bc
龙华偶像,P2p://198.255.74.56:41196/602feddd0003c76879f9dcc253d5c3eb
三立财经新闻,P2p://198.255.74.56:41196/602fedcb000b98dc79f998720223e32f
三立新闻,P2p://198.255.74.56:41196/602feddd0001270e79f9dc162874c3fc
三立湾,P2p://198.255.74.56:41196/602feddd0000d80779f9dc0124f215d0
三立都会,P2p://198.255.74.56:41196/602fedd7000b986d79f9c7526f8d0a8e
三立综合,P2p://198.255.74.56:41196/602fedd7000aad4079f9c716edf668ba
三立戏剧,P2p://198.255.74.56:41196/602fedd70009c26b79f9c6daa099bfd8
中天新闻,P2p://198.255.74.56:41196/602fedd70008e0df79f9c6a02d3b45d0
中天新闻,P2p://198.255.74.56:41196/602fedfa000ed17079fa50ddf9243de2
中天综合,P2p://198.255.74.56:41196/602fedd70008029c79f9c6674a785703
中天亚洲,P2p://198.255.74.56:41196/602fedd70007302b79f9c631b7cb6bc6
中天亚洲,P2p://198.255.74.56:41196/602fedfb00006b4b79fa5116ddeaa0b7
中天娱乐,P2p://198.255.74.56:41196/602fedd700063d2379f9c5f383df951d
八大第一,P2p://198.255.74.56:41196/602fedd7000562e179f9c5bba3171fde
八大戏剧,P2p://198.255.74.56:41196/602fedd700046fa479f9c57da1d106d2
八大娱乐,P2p://198.255.74.56:41196/602fedd70003993f79f9c5462cd02e1e
八大综合,P2p://198.255.74.56:41196/602fedd70002c38e79f9c50f99375ac9
TVBS新闻,P2p://198.255.74.56:41196/602fedd70001ec0579f9c4d8abc2d638
TVBS新闻,P2p://198.255.74.56:41196/602fed7a0000192b79f859191911fd67
TVBS欢乐,P2p://198.255.74.56:41196/602fedd70001a13279f9c4c5af8ddeb2
TVBS,P2p://198.255.74.56:41196/602fedd20008090e79f9b2e121140cfd
TVBS,P2p://198.255.74.56:41196/602fedfb0004387479fa520f4bb250df
靖洋卡通,P2p://198.255.74.56:41196/602fedd20007331279f9b2aa1469bc8c
靖天卡通,P2p://198.255.74.56:41196/602fedd2000652e479f9b2711de8c605
靖天电影,P2p://198.255.74.56:41196/602fedd2000568be79f9b2359cc8cfb4
靖天映画,P2p://198.255.74.56:41196/602fedd200048a6979f9b1fc386d931a
靖天映画,P2p://198.255.74.56:41196/602fed7a0002095079f859987f28baca
靖天国际,P2p://198.255.74.56:41196/602fedd20003b1e179f9b1c41c231f35
靖天育乐,P2p://198.255.74.56:41196/602fedd20002de4979f9b18e8a104a91
靖天日本,P2p://198.255.74.56:41196/602fedd2000209be79f9b158abfc2bf2
靖天资讯,P2p://198.255.74.56:41196/602fedcc0004453379f99a7aeb11fc8a
靖洋戏剧,P2p://198.255.74.56:41196/602fedd200012f1f79f9b12078766488
壹电视电影,P2p://198.255.74.56:41196/602fedd20000527879f9b0e723a64e64
EYETV旅遊,P2p://198.255.74.56:41196/602fedd1000ec0f179f9b0b1d0f04e33
EYETV戏剧,P2p://198.255.74.56:41196/602fedd1000ded3379f9b07bf0a609ad
阿裏郎电视,P2p://198.255.74.56:41196/602fedd1000daf5279f9b06b48661938
